cve_id,description,baseScore,baseSeverity,vectorString,attackVector,attackComplexity,attackRequirements,privilegesRequired,userInteraction,vulnConfidentialityImpact,vulnIntegrityImpact,vulnAvailabilityImpact,subConfidentialityImpact,subIntegrityImpact,subAvailabilityImpact,exploitMaturity,confidentialityRequirement,integrityRequirement,availabilityRequirement,modifiedAttackVector,modifiedAttackComplexity,modifiedAttackRequirements,modifiedPrivilegesRequired,modifiedUserInteraction,modifiedVulnConfidentialityImpact,modifiedVulnIntegrityImpact,modifiedVulnAvailabilityImpact,modifiedSubConfidentialityImpact,modifiedSubIntegrityImpact,modifiedSubAvailabilityImpact,Safety,Automatable,Recovery,valueDensity,vulnerabilityResponseEffort,providerUrgency
CVE-2023-6055,"A vulnerability has been identified in Bitdefender Total Security HTTPS scanning functionality where the software fails to properly validate website certificates. Specifically, if a site certificate lacks the ""Server Authentication"" specification in the Extended Key Usage extension, the product does not verify the certificate's compliance with the site, deeming such certificates as valid. This flaw could allow an attacker to perform a Man-in-the-Middle (MITM) attack, intercepting and potentially altering communications between the user and the website.",8.6,HIGH,CVSS:4.0/AV:A/AC:L/AT:P/PR:N/UI:A/VC:H/VI:H/VA:N/SC:H/SI:H/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,ADJACENT,LOW,PRESENT,NONE,ACTIVE,HIGH,HIGH,NONE,HIGH,HIGH,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2023-6056,"A vulnerability has been discovered in Bitdefender Total Security HTTPS scanning functionality that results in the improper trust of self-signed certificates. The product is found to trust certificates signed with the RIPEMD-160 hashing algorithm without proper validation, allowing an attacker to establish MITM SSL connections to arbitrary sites.",8.6,HIGH,CVSS:4.0/AV:A/AC:L/AT:P/PR:N/UI:A/VC:H/VI:H/VA:N/SC:H/SI:H/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,ADJACENT,LOW,PRESENT,NONE,ACTIVE,HIGH,HIGH,NONE,HIGH,HIGH,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2023-6057,"A vulnerability has been discovered in Bitdefender Total Security HTTPS scanning functionality that results in the improper trust of certificates issued using the DSA signature algorithm. The product does not properly check the certificate chain, allowing an attacker to establish MITM SSL connections to arbitrary sites using a DSA-signed certificate.",8.6,HIGH,CVSS:4.0/AV:A/AC:L/AT:P/PR:N/UI:A/VC:H/VI:H/VA:N/SC:H/SI:H/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,ADJACENT,LOW,PRESENT,NONE,ACTIVE,HIGH,HIGH,NONE,HIGH,HIGH,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2023-6058,"A vulnerability has been identified in Bitdefender Safepay's handling of HTTPS connections. The issue arises when the product blocks a connection due to an untrusted server certificate but allows the user to add the site to exceptions, resulting in the product trusting the certificate for subsequent HTTPS scans. This vulnerability allows an attacker to perform a Man-in-the-Middle (MITM) attack by using a self-signed certificate, which the product will trust after the site has been added to exceptions. This can lead to the interception and potential alteration of secure communications.",8.6,HIGH,CVSS:4.0/AV:A/AC:L/AT:P/PR:N/UI:A/VC:H/VI:H/VA:N/SC:H/SI:H/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,ADJACENT,LOW,PRESENT,NONE,ACTIVE,HIGH,HIGH,NONE,HIGH,HIGH,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2023-49570,"A vulnerability has been identified in Bitdefender Total Security HTTPS scanning functionality where the software trusts a certificate issued by an entity that isn't authorized to issue certificates. This occurs when the ""Basic Constraints"" extension in the certificate indicates that it is meant to be an ""End Entity”. This flaw could allow an attacker to perform a Man-in-the-Middle (MITM) attack, intercepting and potentially altering communications between the user and the website.",8.6,HIGH,CVSS:4.0/AV:A/AC:L/AT:P/PR:N/UI:A/VC:H/VI:H/VA:N/SC:H/SI:H/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,ADJACENT,LOW,PRESENT,NONE,ACTIVE,HIGH,HIGH,NONE,HIGH,HIGH,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-47485,"There is a CSV injection vulnerability in some HikCentral Master Lite versions. If exploited, an attacker could build malicious data to generate executable commands in the CSV file.",5.5,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:A/VC:N/VI:N/VA:N/SC:H/SI:H/SA:H/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,PRESENT,NONE,ACTIVE,NONE,NONE,NONE,HIGH,HIGH,HIGH,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-47486,"There is an XSS vulnerability in some HikCentral Master Lite versions. If exploited, an attacker could inject scripts into certain pages by building malicious data.",2.1,LOW,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:A/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,PRESENT,NONE,ACTIVE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-47487,There is a SQL injection vulnerability in some HikCentral Professional versions. This could allow an authenticated user to execute arbitrary SQL queries.,7.2,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:L/VA:L/SC:L/SI:L/SA:L/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,HIGH,LOW,LOW,LOW,LOW,LOW,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-9537,"ScienceLogic SL1 (formerly EM7) is affected by an unspecified vulnerability involving an unspecified third-party component packaged with SL1. The vulnerability is addressed in SL1 versions 12.1.3+, 12.2.3+, and 12.3+.  Remediations have been made available for all SL1 versions back to version lines 10.1.x, 10.2.x, 11.1.x, 11.2.x, and 11.3.x.",9.3,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:Red,NETWORK,LOW,NONE,NONE,NONE,HIGH,HIGH,HIGH,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,RED
CVE-2024-10120,A vulnerability has been found in wfh45678 Radar up to 1.0.8 and classified as critical. This vulnerability affects unknown code of the file /services/v1/common/upload. The manipulation of the argument file leads to unrestricted upload. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,6.9,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,NONE,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10121,A vulnerability was found in wfh45678 Radar up to 1.0.8 and classified as critical. This issue affects some unknown processing of the component Interface Handler. The manipulation with the input /../ leads to authorization bypass. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. This appears not to be a path traversal weakness. The vendor was contacted early about this disclosure but did not respond in any way.,6.9,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,NONE,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10122,A vulnerability was found in Topdata Inner Rep Plus WebServer 2.01. It has been classified as problematic. Affected is an unknown function of the file /InnerRepPlus.html of the component Operator Details Form. The manipulation leads to missing password field masking. It is possible to launch the attack remotely. The vendor was contacted early about this disclosure but did not respond in any way.,5.1,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,HIGH,NONE,LOW,NONE,NONE,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-49361,"ACON is a widely-used library of tools for machine learning that focuses on adaptive correlation optimization. A potential vulnerability has been identified in the input validation process, which could lead to arbitrary code execution if exploited. This issue could allow an attacker to submit malicious input data, bypassing input validation, resulting in remote code execution in certain machine learning applications using the ACON library. All users utilizing ACON’s input-handling functions are potentially at risk. Specifically, machine learning models or applications that ingest user-generated data without proper sanitization are the most vulnerable. Users running ACON on production servers are at heightened risk, as the vulnerability could be exploited remotely. As of time of publication, it is unclear whether a fix is available.",8.1,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,NONE,NONE,HIGH,HIGH,HIGH,NONE,NONE,NONE,UNREPORTED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10123,A vulnerability was found in Tenda AC8 16.03.34.06. It has been declared as critical. Affected by this vulnerability is the function compare_parentcontrol_time of the file /goform/saveParentControlInfo. The manipulation of the argument time leads to stack-based buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. This is not the same issue like CVE-2023-33671. The vendor was contacted early about this disclosure but did not respond in any way.,8.7,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,HIGH,HIGH,HIGH,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10128,A vulnerability was found in Topdata Inner Rep Plus WebServer 2.01. It has been rated as problematic. Affected by this issue is some unknown functionality of the file td.js.gz. The manipulation leads to risky cryptographic algorithm. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,5.1,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,HIGH,NONE,LOW,NONE,NONE,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10129,A vulnerability classified as critical has been found in HFO4 shudong-share up to 2.4.7. This affects an unknown part of the file /includes/create_share.php of the component Share Handler. The manipulation of the argument fkey leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,5.3,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10130,A vulnerability classified as critical was found in Tenda AC8 16.03.34.06. This vulnerability affects the function formSetRebootTimer of the file /goform/SetSysAutoRebbotCfg. The manipulation of the argument rebootTime leads to stack-based buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,8.7,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,HIGH,HIGH,HIGH,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10133,A vulnerability has been found in ESAFENET CDG 5 and classified as critical. Affected by this vulnerability is the function updateNetSecPolicyPriority of the file /com/esafenet/servlet/ajax/NetSecPolicyAjax.java. The manipulation of the argument id/frontId leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,5.3,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10134,A vulnerability was found in ESAFENET CDG 5 and classified as critical. Affected by this issue is the function connectLogout of the file /com/esafenet/servlet/ajax/MultiServerAjax.java. The manipulation of the argument servername leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,5.3,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10135,A vulnerability was found in ESAFENET CDG 5. It has been classified as critical. This affects the function actionDelNetSecConfig of the file /com/esafenet/servlet/netSec/NetSecConfigService.java. The manipulation of the argument id leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,5.3,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10136,A vulnerability was found in code-projects Pharmacy Management System 1.0. It has been declared as critical. This vulnerability affects unknown code of the file /manage_invoice.php. The manipulation of the argument invoice_number leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,5.3,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10137,A vulnerability was found in code-projects Pharmacy Management System 1.0. It has been rated as critical. This issue affects some unknown processing of the file /manage_medicine.php?action=delete. The manipulation of the argument id leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,5.3,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
CVE-2024-10138,A vulnerability classified as critical has been found in code-projects Pharmacy Management System 1.0. Affected is an unknown function of the file /add_new_purchase.php?action=is_supplier. The manipulation of the argument name leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,5.3,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,NETWORK,LOW,NONE,LOW,NONE,LOW,LOW,LOW,NONE,NONE,NONE,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED,NOT_DEFINED
